## Average spectral response curve (electrons/photon - microns) for MIPS3 array
#         Wave  Spectral_Response
  1.150619e+02       2.708000e-03
  1.152277e+02       2.766000e-03
  1.153940e+02       3.203000e-03
  1.155607e+02       3.520000e-03
  1.157279e+02       3.654000e-03
  1.158957e+02       3.983000e-03
  1.160639e+02       4.197000e-03
  1.162326e+02       4.252000e-03
  1.164018e+02       4.276000e-03
  1.165714e+02       4.526000e-03
  1.167416e+02       4.801000e-03
  1.169123e+02       5.002000e-03
  1.170835e+02       5.536000e-03
  1.172552e+02       5.423000e-03
  1.174273e+02       5.623000e-03
  1.176000e+02       5.942000e-03
  1.177732e+02       6.242000e-03
  1.179469e+02       6.348000e-03
  1.181211e+02       6.335000e-03
  1.182959e+02       6.441000e-03
  1.184711e+02       6.615000e-03
  1.186469e+02       7.240000e-03
  1.188232e+02       7.551000e-03
  1.190000e+02       8.008000e-03
  1.191774e+02       8.284000e-03
  1.193552e+02       8.640000e-03
  1.195337e+02       8.983000e-03
  1.197126e+02       9.191000e-03
  1.198921e+02       9.407000e-03
  1.200721e+02       9.608000e-03
  1.202527e+02       9.991000e-03
  1.204338e+02       1.015200e-02
  1.206154e+02       1.058700e-02
  1.207976e+02       1.131900e-02
  1.209804e+02       1.181800e-02
  1.211637e+02       1.209100e-02
  1.213475e+02       1.236400e-02
  1.215319e+02       1.293600e-02
  1.217169e+02       1.342200e-02
  1.219025e+02       1.412100e-02
  1.220886e+02       1.481300e-02
  1.222752e+02       1.522900e-02
  1.224625e+02       1.650400e-02
  1.226503e+02       1.740500e-02
  1.228387e+02       1.794600e-02
  1.230277e+02       1.860500e-02
  1.232173e+02       1.946400e-02
  1.234074e+02       2.066300e-02
  1.235982e+02       2.182800e-02
  1.237895e+02       2.267400e-02
  1.239814e+02       2.372700e-02
  1.241739e+02       2.597900e-02
  1.243670e+02       2.794200e-02
  1.245608e+02       2.928300e-02
  1.247551e+02       3.068100e-02
  1.249500e+02       3.254100e-02
  1.251456e+02       3.429300e-02
  1.253417e+02       3.626100e-02
  1.255385e+02       3.815700e-02
  1.257359e+02       4.034900e-02
  1.259339e+02       4.331500e-02
  1.261325e+02       4.632600e-02
  1.263318e+02       4.911500e-02
  1.265317e+02       5.169600e-02
  1.267322e+02       5.463300e-02
  1.269334e+02       5.783700e-02
  1.271352e+02       6.086300e-02
  1.273376e+02       6.360700e-02
  1.275407e+02       6.696000e-02
  1.277444e+02       7.123200e-02
  1.279488e+02       7.660500e-02
  1.281539e+02       8.096100e-02
  1.283596e+02       8.556600e-02
  1.285659e+02       8.964600e-02
  1.287730e+02       9.434200e-02
  1.289807e+02       9.970300e-02
  1.291890e+02       1.044910e-01
  1.293981e+02       1.094020e-01
  1.296078e+02       1.149450e-01
  1.298182e+02       1.204420e-01
  1.300293e+02       1.275140e-01
  1.302411e+02       1.345960e-01
  1.304535e+02       1.388640e-01
  1.306667e+02       1.461230e-01
  1.308805e+02       1.503310e-01
  1.310951e+02       1.575030e-01
  1.313104e+02       1.620070e-01
  1.315263e+02       1.700090e-01
  1.317430e+02       1.743700e-01
  1.319604e+02       1.820980e-01
  1.321785e+02       1.878040e-01
  1.323974e+02       1.957490e-01
  1.326169e+02       2.005130e-01
  1.328372e+02       2.087060e-01
  1.330583e+02       2.133230e-01
  1.332800e+02       2.223230e-01
  1.335025e+02       2.269490e-01
  1.337258e+02       2.312590e-01
  1.339498e+02       2.392670e-01
  1.341745e+02       2.419750e-01
  1.344000e+02       2.499690e-01
  1.346263e+02       2.594550e-01
  1.348533e+02       2.685230e-01
  1.350811e+02       2.773110e-01
  1.353097e+02       2.852250e-01
  1.355390e+02       2.936490e-01
  1.357691e+02       3.021120e-01
  1.360000e+02       3.108230e-01
  1.362317e+02       3.188010e-01
  1.364642e+02       3.228650e-01
  1.366975e+02       3.341760e-01
  1.369315e+02       3.486800e-01
  1.371664e+02       3.561990e-01
  1.374021e+02       3.708310e-01
  1.376386e+02       3.857310e-01
  1.378759e+02       4.004230e-01
  1.381140e+02       4.145830e-01
  1.383530e+02       4.298780e-01
  1.385927e+02       4.450000e-01
  1.388334e+02       4.579520e-01
  1.390748e+02       4.659730e-01
  1.393171e+02       4.802370e-01
  1.395602e+02       4.954820e-01
  1.398042e+02       5.098540e-01
  1.400491e+02       5.322260e-01
  1.402948e+02       5.477510e-01
  1.405413e+02       5.623690e-01
  1.407888e+02       5.849990e-01
  1.410371e+02       6.080220e-01
  1.412862e+02       6.292900e-01
  1.415363e+02       6.451160e-01
  1.417873e+02       6.584100e-01
  1.420391e+02       6.715910e-01
  1.422918e+02       6.757740e-01
  1.425455e+02       6.884790e-01
  1.428000e+02       7.002920e-01
  1.430555e+02       7.024980e-01
  1.433119e+02       7.158880e-01
  1.435691e+02       7.282600e-01
  1.438274e+02       7.404540e-01
  1.440865e+02       7.419690e-01
  1.443466e+02       7.545910e-01
  1.446076e+02       7.571510e-01
  1.448696e+02       7.687150e-01
  1.451325e+02       7.705940e-01
  1.453964e+02       7.843530e-01
  1.456612e+02       7.869920e-01
  1.459270e+02       7.985930e-01
  1.461938e+02       8.043200e-01
  1.464616e+02       8.123170e-01
  1.467303e+02       8.132380e-01
  1.470000e+02       8.236840e-01
  1.472707e+02       8.346490e-01
  1.475425e+02       8.476350e-01
  1.478152e+02       8.590120e-01
  1.480889e+02       8.689080e-01
  1.483637e+02       8.799650e-01
  1.486394e+02       8.910540e-01
  1.489162e+02       8.985510e-01
  1.491941e+02       9.008320e-01
  1.494729e+02       9.120810e-01
  1.497528e+02       9.234890e-01
  1.500338e+02       9.332710e-01
  1.503158e+02       9.422130e-01
  1.505989e+02       9.518610e-01
  1.508830e+02       9.617710e-01
  1.511683e+02       9.720940e-01
  1.514546e+02       9.813950e-01
  1.517420e+02       9.944760e-01
  1.520304e+02       9.997490e-01
  1.523200e+02       9.991510e-01
  1.526107e+02       9.975480e-01
  1.529025e+02       9.957000e-01
  1.531954e+02       9.950620e-01
  1.534895e+02       9.936760e-01
  1.537846e+02       1.000000e+00
  1.540809e+02       9.983530e-01
  1.543784e+02       9.975020e-01
  1.546770e+02       9.950630e-01
  1.549768e+02       9.932750e-01
  1.552777e+02       9.929450e-01
  1.555798e+02       9.807010e-01
  1.558831e+02       9.777390e-01
  1.561875e+02       9.757560e-01
  1.564932e+02       9.655440e-01
  1.568000e+02       9.636340e-01
  1.571081e+02       9.607700e-01
  1.574173e+02       9.542580e-01
  1.577278e+02       9.577570e-01
  1.580396e+02       9.553370e-01
  1.583525e+02       9.526070e-01
  1.586667e+02       9.507780e-01
  1.589821e+02       9.597100e-01
  1.592988e+02       9.570480e-01
  1.596168e+02       9.540590e-01
  1.599360e+02       9.508790e-01
  1.602565e+02       9.493850e-01
  1.605783e+02       9.473780e-01
  1.609014e+02       9.466680e-01
  1.612258e+02       9.469530e-01
  1.615515e+02       9.478910e-01
  1.618786e+02       9.557650e-01
  1.622069e+02       9.535000e-01
  1.625366e+02       9.541590e-01
  1.628676e+02       9.560260e-01
  1.632000e+02       9.560260e-01
  1.635338e+02       9.649620e-01
  1.638689e+02       9.654610e-01
  1.642054e+02       9.650310e-01
  1.645432e+02       9.637970e-01
  1.648825e+02       9.534180e-01
  1.652232e+02       9.518260e-01
  1.655652e+02       9.490670e-01
  1.659087e+02       9.449640e-01
  1.662537e+02       9.312340e-01
  1.666000e+02       9.265870e-01
  1.669478e+02       9.208680e-01
  1.672971e+02       9.135800e-01
  1.676478e+02       8.985480e-01
  1.680000e+02       8.805140e-01
  1.683537e+02       8.615040e-01
  1.687089e+02       8.526930e-01
  1.690656e+02       8.339050e-01
  1.694238e+02       8.204300e-01
  1.697835e+02       7.975710e-01
  1.701447e+02       7.844590e-01
  1.705075e+02       7.598770e-01
  1.708718e+02       7.406170e-01
  1.712377e+02       7.113540e-01
  1.716052e+02       6.847080e-01
  1.719742e+02       6.572760e-01
  1.723449e+02       6.298940e-01
  1.727171e+02       6.106680e-01
  1.730909e+02       5.833450e-01
  1.734664e+02       5.551740e-01
  1.738435e+02       5.276460e-01
  1.742223e+02       4.969000e-01
  1.746026e+02       4.714990e-01
  1.749847e+02       4.459060e-01
  1.753684e+02       4.193620e-01
  1.757539e+02       3.933000e-01
  1.761410e+02       3.688250e-01
  1.765298e+02       3.447540e-01
  1.769204e+02       3.259550e-01
  1.773127e+02       3.036000e-01
  1.777067e+02       2.825850e-01
  1.781025e+02       2.652380e-01
  1.785000e+02       2.501960e-01
  1.788994e+02       2.341940e-01
  1.793005e+02       2.192110e-01
  1.797034e+02       2.032290e-01
  1.801081e+02       1.899030e-01
  1.805147e+02       1.773660e-01
  1.809231e+02       1.660200e-01
  1.813334e+02       1.531600e-01
  1.817455e+02       1.430910e-01
  1.821595e+02       1.337210e-01
  1.825754e+02       1.254810e-01
  1.829932e+02       1.168890e-01
  1.834129e+02       1.090560e-01
  1.838345e+02       1.022760e-01
  1.842581e+02       9.579900e-02
  1.846836e+02       8.874700e-02
  1.851111e+02       8.355600e-02
  1.855406e+02       7.820600e-02
  1.859721e+02       7.298600e-02
  1.864056e+02       6.856700e-02
  1.868412e+02       6.425200e-02
  1.872787e+02       5.930400e-02
  1.877183e+02       5.495600e-02
  1.881600e+02       5.170500e-02
  1.886038e+02       4.774300e-02
  1.890497e+02       4.466200e-02
  1.894977e+02       4.115900e-02
  1.899478e+02       3.858500e-02
  1.904000e+02       3.567700e-02
  1.908544e+02       3.304400e-02
  1.913110e+02       3.063400e-02
  1.917698e+02       2.874600e-02
  1.922308e+02       2.674200e-02
  1.926940e+02       2.463000e-02
  1.931595e+02       2.282900e-02
  1.936271e+02       2.089600e-02
  1.940971e+02       1.940600e-02
  1.945694e+02       1.819900e-02
  1.950439e+02       1.690100e-02
  1.955208e+02       1.600100e-02
  1.960000e+02       1.493500e-02
  1.964816e+02       1.388100e-02
  1.969655e+02       1.306100e-02
  1.974519e+02       1.206500e-02
  1.979406e+02       1.121000e-02
  1.984318e+02       1.045000e-02
  1.989254e+02       9.667000e-03
  1.994215e+02       9.083000e-03
  1.999200e+02       8.501000e-03
